query_vid,tier,ref_vid,cos
0t0DB1B1w8Y_000000_000010,tier0_cross,S-C86j0keqc_000217_000227,0.240618974
0t0DB1B1w8Y_000000_000010,tier0_cross,ShSSAEfnyDs_000000_000010,-0.077730723
0t0DB1B1w8Y_000000_000010,tier0_cross,Xdz1cxEjLYc_000007_000017,0.043274105
0t0DB1B1w8Y_000000_000010,tier0_cross,Z5w-wkrjHuw_000345_000355,-0.387024224
0t0DB1B1w8Y_000000_000010,tier0_cross,ZcYB6tPK2Eo_000138_000148,0.078322560
0t0DB1B1w8Y_000000_000010,tier0_cross,_TKzyWZHjm8_000002_000012,0.257825345
0t0DB1B1w8Y_000000_000010,tier0_cross,_oAKCHh_Av4_000003_000013,0.060096692
0t0DB1B1w8Y_000000_000010,tier0_cross,bgt29znHCzs_000343_000353,-0.248902276
0t0DB1B1w8Y_000000_000010,tier0_cross,c_gQ9CSaZY4_000000_000010,-0.027136907
0t0DB1B1w8Y_000000_000010,tier0_cross,crjesEwF0Ks_000197_000207,-0.196978584
0t0DB1B1w8Y_000000_000010,tier0_cross,d7_SY48r__8_000060_000070,-0.093889222
0t0DB1B1w8Y_000000_000010,tier0_cross,dlBeUWrse3I_000019_000029,-0.027331688
0t0DB1B1w8Y_000000_000010,tier0_cross,eb-ufaFcUas_000008_000018,-0.227594346
0t0DB1B1w8Y_000000_000010,tier0_cross,g8Idd47kGqo_000037_000047,-0.378817618
0t0DB1B1w8Y_000000_000010,tier0_cross,gFBO3zrod9Y_000005_000015,-0.083345741
0t0DB1B1w8Y_000000_000010,tier0_cross,h8wsO9A9v_c_000016_000026,-0.334238946
0t0DB1B1w8Y_000000_000010,tier0_cross,heWD9j45Emw_000225_000235,-0.131617963
0t0DB1B1w8Y_000000_000010,tier0_cross,iEAWgsSvJAE_000023_000033,-0.039945032
0t0DB1B1w8Y_000000_000010,tier0_cross,iGmGQxox43I_000000_000010,-0.093115494
0t0DB1B1w8Y_000000_000010,tier0_cross,iZP6gjlr_nM_000113_000123,-0.306112647
0t0DB1B1w8Y_000000_000010,tier0_cross,j4CKRgv3jUg_000000_000010,-0.228351563
0t0DB1B1w8Y_000000_000010,tier0_cross,j6CgiNeWQwM_000842_000852,-0.131203011
0t0DB1B1w8Y_000000_000010,tier0_cross,jeweRSnAJeo_000050_000060,0.189929336
0t0DB1B1w8Y_000000_000010,tier0_cross,lgJywzzdUC8_000000_000010,-0.119908363
0t0DB1B1w8Y_000000_000010,tier0_cross,rGQ64NXktF8_000006_000016,-0.147194520
0t0DB1B1w8Y_000000_000010,tier0_cross,u-olDM7oGGM_000012_000022,-0.340640664
0t0DB1B1w8Y_000000_000010,tier0_cross,v2Hr1CH-yb0_000076_000086,-0.249575704
0t0DB1B1w8Y_000000_000010,tier0_cross,wbOD_G3ttgU_000083_000093,-0.265112042
0t0DB1B1w8Y_000000_000010,tier0_cross,xW6hpK-DBMY_000080_000090,0.106250241
0t0DB1B1w8Y_000000_000010,tier0_cross,yBO8rAMeqjc_000007_000017,-0.217247546
0t0DB1B1w8Y_000000_000010,tier0_cross,zTJ0Zbv1jBo_000045_000055,-0.266517311
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,0m0-Q0zz_-c_000112_000122,0.292406648
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,0t0DB1B1w8Y_000000_000010,-0.070413545
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,1-jIze6gy0g_000026_000036,-0.064664789
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,1HUWWCLza0w_000000_000010,0.028435122
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,1YemrpNBpf4_000001_000011,0.189664692
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,1kLhK8KfIEw_000020_000030,-0.127474755
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,21T1JDdJgsM_000047_000057,0.053890090
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,2kJxrcNRS9w_000047_000057,0.155173644
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,3su234u58DA_000172_000182,0.018936135
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,3ufJNSez5Is_000008_000018,-0.052529372
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,750QhTe9Z4U_000000_000010,-0.023499735
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,8vkNr_eysXY_000002_000012,-0.001300441
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,9eBhetL8n5Q_000222_000232,0.142715573
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,9fuIpQgnNEQ_000049_000059,-0.123676352
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,A0e7Z55s8pE_000008_000018,0.073122017
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,AEkLDauJVi0_000069_000079,0.035380267
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,BHxn3qfPAl4_000018_000028,0.111627944
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,BcW6Y7eufQE_000239_000249,0.226992980
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,Bss3WwpDdS8_000041_000051,0.231373534
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,Ccgwurislg8_000082_000092,-0.068015195
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,D297atE3gag_000203_000213,0.081424989
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,EA3HCx0yTIY_000281_000291,0.289532870
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,F-mRnL_XmJU_000000_000010,0.051535711
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,GOH6fBhoi2o_000010_000020,0.409222364
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,HpRmj5ce32c_000001_000011,-0.084121875
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,N-LZPc27kjM_000229_000239,0.072699852
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,OASCPKazLIM_000132_000142,0.055034865
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,RjPp0ZPW0yc_000000_000010,0.205066681
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,RlfVK8z5wJ0_000000_000010,-0.045616094
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,S-C86j0keqc_000217_000227,0.333813131
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,ShSSAEfnyDs_000000_000010,0.001978513
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,Xdz1cxEjLYc_000007_000017,0.058415741
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,Z5w-wkrjHuw_000345_000355,-0.117970109
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,ZcYB6tPK2Eo_000138_000148,0.120078027
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,_TKzyWZHjm8_000002_000012,0.320178628
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,_oAKCHh_Av4_000003_000013,0.148029715
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,bgt29znHCzs_000343_000353,-0.112625532
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,c_gQ9CSaZY4_000000_000010,0.073099226
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,crjesEwF0Ks_000197_000207,-0.064168185
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,d7_SY48r__8_000060_000070,0.010378526
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,dlBeUWrse3I_000019_000029,0.001807889
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,eb-ufaFcUas_000008_000018,-0.007402671
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,g8Idd47kGqo_000037_000047,-0.068864480
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,gFBO3zrod9Y_000005_000015,0.053842116
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,h8wsO9A9v_c_000016_000026,-0.034912243
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,heWD9j45Emw_000225_000235,-0.018390678
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,iEAWgsSvJAE_000023_000033,0.197194695
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,iGmGQxox43I_000000_000010,0.138381690
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,iZP6gjlr_nM_000113_000123,-0.068756364
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,j4CKRgv3jUg_000000_000010,-0.030784709
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,j6CgiNeWQwM_000842_000852,0.005772598
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,jeweRSnAJeo_000050_000060,0.244756863
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,lgJywzzdUC8_000000_000010,-0.081245609
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,rGQ64NXktF8_000006_000016,0.045706213
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,u-olDM7oGGM_000012_000022,-0.111005411
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,v2Hr1CH-yb0_000076_000086,-0.116682991
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,wbOD_G3ttgU_000083_000093,-0.063805878
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,xW6hpK-DBMY_000080_000090,0.339846075
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,yBO8rAMeqjc_000007_000017,-0.048771851
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,zTJ0Zbv1jBo_000045_000055,0.234416410
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,0m0-Q0zz_-c_000112_000122,0.230529025
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,0t0DB1B1w8Y_000000_000010,-0.028687488
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,1-jIze6gy0g_000026_000036,-0.060035482
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,1HUWWCLza0w_000000_000010,0.068496138
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,1YemrpNBpf4_000001_000011,0.219725490
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,1kLhK8KfIEw_000020_000030,-0.118888870
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,21T1JDdJgsM_000047_000057,0.073361926
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,2kJxrcNRS9w_000047_000057,0.121995933
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,3su234u58DA_000172_000182,0.071856499
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,3ufJNSez5Is_000008_000018,-0.003224144
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,750QhTe9Z4U_000000_000010,-0.004417995
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,8vkNr_eysXY_000002_000012,0.020875668
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,9eBhetL8n5Q_000222_000232,0.209617615
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,9fuIpQgnNEQ_000049_000059,-0.055121023
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,A0e7Z55s8pE_000008_000018,0.100232959
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,AEkLDauJVi0_000069_000079,0.079873785
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,BHxn3qfPAl4_000018_000028,0.055175006
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,BcW6Y7eufQE_000239_000249,0.278410435
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,Bss3WwpDdS8_000041_000051,0.290625304
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,Ccgwurislg8_000082_000092,-0.022515286
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,D297atE3gag_000203_000213,0.164829388
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,EA3HCx0yTIY_000281_000291,0.153973997
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,F-mRnL_XmJU_000000_000010,0.103335582
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,GOH6fBhoi2o_000010_000020,0.352384716
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,HpRmj5ce32c_000001_000011,-0.095344335
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,N-LZPc27kjM_000229_000239,0.098674752
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,OASCPKazLIM_000132_000142,0.082646899
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,RjPp0ZPW0yc_000000_000010,0.194491267
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,RlfVK8z5wJ0_000000_000010,0.003819063
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,S-C86j0keqc_000217_000227,0.296375006
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,ShSSAEfnyDs_000000_000010,0.062374827
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,Xdz1cxEjLYc_000007_000017,0.071122915
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,Z5w-wkrjHuw_000345_000355,-0.058705557
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,ZcYB6tPK2Eo_000138_000148,0.161998749
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,_TKzyWZHjm8_000002_000012,0.333846271
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,_oAKCHh_Av4_000003_000013,0.160251275
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,bgt29znHCzs_000343_000353,-0.084671713
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,c_gQ9CSaZY4_000000_000010,0.109047852
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,crjesEwF0Ks_000197_000207,-0.047025878
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,d7_SY48r__8_000060_000070,0.028164737
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,dlBeUWrse3I_000019_000029,0.047446985
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,eb-ufaFcUas_000008_000018,0.032036554
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,g8Idd47kGqo_000037_000047,-0.028546218
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,gFBO3zrod9Y_000005_000015,0.122434124
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,h8wsO9A9v_c_000016_000026,0.027725609
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,heWD9j45Emw_000225_000235,0.027683582
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,iEAWgsSvJAE_000023_000033,0.171956688
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,iGmGQxox43I_000000_000010,0.199851379
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,iZP6gjlr_nM_000113_000123,-0.024036704
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,j4CKRgv3jUg_000000_000010,0.064033210
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,j6CgiNeWQwM_000842_000852,0.046159700
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,jeweRSnAJeo_000050_000060,0.198248982
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,lgJywzzdUC8_000000_000010,-0.085915148
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,rGQ64NXktF8_000006_000016,0.060630087
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,u-olDM7oGGM_000012_000022,-0.042272419
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,v2Hr1CH-yb0_000076_000086,-0.128296241
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,wbOD_G3ttgU_000083_000093,-0.016258366
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,xW6hpK-DBMY_000080_000090,0.376446724
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,yBO8rAMeqjc_000007_000017,-0.005968954
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,zTJ0Zbv1jBo_000045_000055,0.314738482
0t0DB1B1w8Y_000000_000010,tier3_va11y,0m0-Q0zz_-c_000112_000122,0.650725603
0t0DB1B1w8Y_000000_000010,tier3_va11y,0t0DB1B1w8Y_000000_000010,-0.107616432
0t0DB1B1w8Y_000000_000010,tier3_va11y,1-jIze6gy0g_000026_000036,0.033067591
0t0DB1B1w8Y_000000_000010,tier3_va11y,1HUWWCLza0w_000000_000010,-0.161780864
0t0DB1B1w8Y_000000_000010,tier3_va11y,1YemrpNBpf4_000001_000011,0.114011474
0t0DB1B1w8Y_000000_000010,tier3_va11y,1kLhK8KfIEw_000020_000030,-0.090147056
0t0DB1B1w8Y_000000_000010,tier3_va11y,21T1JDdJgsM_000047_000057,-0.083734348
0t0DB1B1w8Y_000000_000010,tier3_va11y,2kJxrcNRS9w_000047_000057,0.186201662
0t0DB1B1w8Y_000000_000010,tier3_va11y,3su234u58DA_000172_000182,-0.284583360
0t0DB1B1w8Y_000000_000010,tier3_va11y,3ufJNSez5Is_000008_000018,-0.131904408
0t0DB1B1w8Y_000000_000010,tier3_va11y,750QhTe9Z4U_000000_000010,-0.039266437
0t0DB1B1w8Y_000000_000010,tier3_va11y,8vkNr_eysXY_000002_000012,0.199242607
0t0DB1B1w8Y_000000_000010,tier3_va11y,9eBhetL8n5Q_000222_000232,0.006574187
0t0DB1B1w8Y_000000_000010,tier3_va11y,9fuIpQgnNEQ_000049_000059,-0.268295228
0t0DB1B1w8Y_000000_000010,tier3_va11y,A0e7Z55s8pE_000008_000018,-0.057209518
0t0DB1B1w8Y_000000_000010,tier3_va11y,AEkLDauJVi0_000069_000079,0.021078449
0t0DB1B1w8Y_000000_000010,tier3_va11y,BHxn3qfPAl4_000018_000028,0.169265792
0t0DB1B1w8Y_000000_000010,tier3_va11y,BcW6Y7eufQE_000239_000249,-0.205213785
0t0DB1B1w8Y_000000_000010,tier3_va11y,Bss3WwpDdS8_000041_000051,-0.078046888
0t0DB1B1w8Y_000000_000010,tier3_va11y,Ccgwurislg8_000082_000092,-0.040641051
0t0DB1B1w8Y_000000_000010,tier3_va11y,D297atE3gag_000203_000213,0.088622428
0t0DB1B1w8Y_000000_000010,tier3_va11y,EA3HCx0yTIY_000281_000291,0.480602235
0t0DB1B1w8Y_000000_000010,tier3_va11y,F-mRnL_XmJU_000000_000010,0.039253015
0t0DB1B1w8Y_000000_000010,tier3_va11y,GOH6fBhoi2o_000010_000020,0.372623086
0t0DB1B1w8Y_000000_000010,tier3_va11y,HpRmj5ce32c_000001_000011,-0.085103475
0t0DB1B1w8Y_000000_000010,tier3_va11y,N-LZPc27kjM_000229_000239,0.167083904
0t0DB1B1w8Y_000000_000010,tier3_va11y,OASCPKazLIM_000132_000142,0.163810611
0t0DB1B1w8Y_000000_000010,tier3_va11y,RjPp0ZPW0yc_000000_000010,0.322563022
0t0DB1B1w8Y_000000_000010,tier3_va11y,RlfVK8z5wJ0_000000_000010,-0.036088057
0t0DB1B1w8Y_000000_000010,tier3_va11y,S-C86j0keqc_000217_000227,0.395704389
0t0DB1B1w8Y_000000_000010,tier3_va11y,ShSSAEfnyDs_000000_000010,0.043167021
0t0DB1B1w8Y_000000_000010,tier3_va11y,Xdz1cxEjLYc_000007_000017,0.179869056
0t0DB1B1w8Y_000000_000010,tier3_va11y,Z5w-wkrjHuw_000345_000355,-0.265112221
0t0DB1B1w8Y_000000_000010,tier3_va11y,ZcYB6tPK2Eo_000138_000148,0.215159222
0t0DB1B1w8Y_000000_000010,tier3_va11y,_TKzyWZHjm8_000002_000012,0.437361538
0t0DB1B1w8Y_000000_000010,tier3_va11y,_oAKCHh_Av4_000003_000013,0.111265369
0t0DB1B1w8Y_000000_000010,tier3_va11y,bgt29znHCzs_000343_000353,-0.114815123
0t0DB1B1w8Y_000000_000010,tier3_va11y,c_gQ9CSaZY4_000000_000010,0.133746520
0t0DB1B1w8Y_000000_000010,tier3_va11y,crjesEwF0Ks_000197_000207,0.004943039
0t0DB1B1w8Y_000000_000010,tier3_va11y,d7_SY48r__8_000060_000070,0.074623145
0t0DB1B1w8Y_000000_000010,tier3_va11y,dlBeUWrse3I_000019_000029,0.118746437
0t0DB1B1w8Y_000000_000010,tier3_va11y,eb-ufaFcUas_000008_000018,-0.056888461
0t0DB1B1w8Y_000000_000010,tier3_va11y,g8Idd47kGqo_000037_000047,-0.183804736
0t0DB1B1w8Y_000000_000010,tier3_va11y,gFBO3zrod9Y_000005_000015,0.035851635
0t0DB1B1w8Y_000000_000010,tier3_va11y,h8wsO9A9v_c_000016_000026,-0.187852949
0t0DB1B1w8Y_000000_000010,tier3_va11y,heWD9j45Emw_000225_000235,-0.025666393
0t0DB1B1w8Y_000000_000010,tier3_va11y,iEAWgsSvJAE_000023_000033,0.157761768
0t0DB1B1w8Y_000000_000010,tier3_va11y,iGmGQxox43I_000000_000010,0.052324802
0t0DB1B1w8Y_000000_000010,tier3_va11y,iZP6gjlr_nM_000113_000123,-0.154416442
0t0DB1B1w8Y_000000_000010,tier3_va11y,j4CKRgv3jUg_000000_000010,-0.127691314
0t0DB1B1w8Y_000000_000010,tier3_va11y,j6CgiNeWQwM_000842_000852,0.025456918
0t0DB1B1w8Y_000000_000010,tier3_va11y,jeweRSnAJeo_000050_000060,0.429542392
0t0DB1B1w8Y_000000_000010,tier3_va11y,lgJywzzdUC8_000000_000010,0.047568884
0t0DB1B1w8Y_000000_000010,tier3_va11y,rGQ64NXktF8_000006_000016,0.042021032
0t0DB1B1w8Y_000000_000010,tier3_va11y,u-olDM7oGGM_000012_000022,-0.227230325
0t0DB1B1w8Y_000000_000010,tier3_va11y,v2Hr1CH-yb0_000076_000086,-0.085156158
0t0DB1B1w8Y_000000_000010,tier3_va11y,wbOD_G3ttgU_000083_000093,-0.098035276
0t0DB1B1w8Y_000000_000010,tier3_va11y,xW6hpK-DBMY_000080_000090,0.194410741
0t0DB1B1w8Y_000000_000010,tier3_va11y,yBO8rAMeqjc_000007_000017,-0.076235063
0t0DB1B1w8Y_000000_000010,tier3_va11y,zTJ0Zbv1jBo_000045_000055,-0.171254084
1-jIze6gy0g_000026_000036,tier0_cross,0m0-Q0zz_-c_000112_000122,0.494870037
1-jIze6gy0g_000026_000036,tier0_cross,0t0DB1B1w8Y_000000_000010,-0.314136982
1-jIze6gy0g_000026_000036,tier0_cross,1-jIze6gy0g_000026_000036,-0.212784931
1-jIze6gy0g_000026_000036,tier0_cross,1HUWWCLza0w_000000_000010,-0.353354067
1-jIze6gy0g_000026_000036,tier0_cross,1YemrpNBpf4_000001_000011,-0.051737521
1-jIze6gy0g_000026_000036,tier0_cross,1kLhK8KfIEw_000020_000030,-0.306299120
1-jIze6gy0g_000026_000036,tier0_cross,21T1JDdJgsM_000047_000057,-0.346538007
1-jIze6gy0g_000026_000036,tier0_cross,2kJxrcNRS9w_000047_000057,-0.100557663
1-jIze6gy0g_000026_000036,tier0_cross,3su234u58DA_000172_000182,-0.383628279
1-jIze6gy0g_000026_000036,tier0_cross,3ufJNSez5Is_000008_000018,-0.307592928
1-jIze6gy0g_000026_000036,tier0_cross,750QhTe9Z4U_000000_000010,-0.241424412
1-jIze6gy0g_000026_000036,tier0_cross,8vkNr_eysXY_000002_000012,-0.048032351
1-jIze6gy0g_000026_000036,tier0_cross,9eBhetL8n5Q_000222_000232,-0.133646771
1-jIze6gy0g_000026_000036,tier0_cross,9fuIpQgnNEQ_000049_000059,-0.374603033
1-jIze6gy0g_000026_000036,tier0_cross,A0e7Z55s8pE_000008_000018,-0.305764377
1-jIze6gy0g_000026_000036,tier0_cross,AEkLDauJVi0_000069_000079,-0.178615347
1-jIze6gy0g_000026_000036,tier0_cross,BHxn3qfPAl4_000018_000028,-0.080130428
1-jIze6gy0g_000026_000036,tier0_cross,BcW6Y7eufQE_000239_000249,-0.332309633
1-jIze6gy0g_000026_000036,tier0_cross,Bss3WwpDdS8_000041_000051,-0.213669300
1-jIze6gy0g_000026_000036,tier0_cross,Ccgwurislg8_000082_000092,-0.245629504
1-jIze6gy0g_000026_000036,tier0_cross,D297atE3gag_000203_000213,-0.101965055
1-jIze6gy0g_000026_000036,tier0_cross,EA3HCx0yTIY_000281_000291,0.316698998
1-jIze6gy0g_000026_000036,tier0_cross,F-mRnL_XmJU_000000_000010,-0.157579303
1-jIze6gy0g_000026_000036,tier0_cross,GOH6fBhoi2o_000010_000020,0.035657112
1-jIze6gy0g_000026_000036,tier0_cross,HpRmj5ce32c_000001_000011,-0.289994568
1-jIze6gy0g_000026_000036,tier0_cross,N-LZPc27kjM_000229_000239,-0.046300083
1-jIze6gy0g_000026_000036,tier0_cross,OASCPKazLIM_000132_000142,-0.076673992
1-jIze6gy0g_000026_000036,tier0_cross,RjPp0ZPW0yc_000000_000010,0.015329608
1-jIze6gy0g_000026_000036,tier0_cross,RlfVK8z5wJ0_000000_000010,-0.256625205
1-jIze6gy0g_000026_000036,tier0_cross,S-C86j0keqc_000217_000227,0.151897952
1-jIze6gy0g_000026_000036,tier0_cross,ShSSAEfnyDs_000000_000010,-0.122070901
1-jIze6gy0g_000026_000036,tier0_cross,Xdz1cxEjLYc_000007_000017,-0.014438750
1-jIze6gy0g_000026_000036,tier0_cross,Z5w-wkrjHuw_000345_000355,-0.398798496
1-jIze6gy0g_000026_000036,tier0_cross,ZcYB6tPK2Eo_000138_000148,0.023479417
1-jIze6gy0g_000026_000036,tier0_cross,_TKzyWZHjm8_000002_000012,0.161744803
1-jIze6gy0g_000026_000036,tier0_cross,_oAKCHh_Av4_000003_000013,0.049935166
1-jIze6gy0g_000026_000036,tier0_cross,bgt29znHCzs_000343_000353,-0.279138982
1-jIze6gy0g_000026_000036,tier0_cross,c_gQ9CSaZY4_000000_000010,-0.102080755
1-jIze6gy0g_000026_000036,tier0_cross,crjesEwF0Ks_000197_000207,-0.251705080
1-jIze6gy0g_000026_000036,tier0_cross,d7_SY48r__8_000060_000070,-0.161317572
1-jIze6gy0g_000026_000036,tier0_cross,dlBeUWrse3I_000019_000029,-0.073422223
1-jIze6gy0g_000026_000036,tier0_cross,eb-ufaFcUas_000008_000018,-0.275977165
1-jIze6gy0g_000026_000036,tier0_cross,g8Idd47kGqo_000037_000047,-0.402664691
1-jIze6gy0g_000026_000036,tier0_cross,gFBO3zrod9Y_000005_000015,-0.118506588
1-jIze6gy0g_000026_000036,tier0_cross,h8wsO9A9v_c_000016_000026,-0.360310167
1-jIze6gy0g_000026_000036,tier0_cross,heWD9j45Emw_000225_000235,-0.178866193
1-jIze6gy0g_000026_000036,tier0_cross,iEAWgsSvJAE_000023_000033,-0.139821678
1-jIze6gy0g_000026_000036,tier0_cross,iGmGQxox43I_000000_000010,-0.137903303
1-jIze6gy0g_000026_000036,tier0_cross,iZP6gjlr_nM_000113_000123,-0.341428995
1-jIze6gy0g_000026_000036,tier0_cross,j4CKRgv3jUg_000000_000010,-0.224776626
1-jIze6gy0g_000026_000036,tier0_cross,j6CgiNeWQwM_000842_000852,-0.176195249
1-jIze6gy0g_000026_000036,tier0_cross,jeweRSnAJeo_000050_000060,0.067841031
1-jIze6gy0g_000026_000036,tier0_cross,lgJywzzdUC8_000000_000010,-0.187862337
1-jIze6gy0g_000026_000036,tier0_cross,rGQ64NXktF8_000006_000016,-0.221671239
1-jIze6gy0g_000026_000036,tier0_cross,u-olDM7oGGM_000012_000022,-0.361347526
1-jIze6gy0g_000026_000036,tier0_cross,v2Hr1CH-yb0_000076_000086,-0.295742244
1-jIze6gy0g_000026_000036,tier0_cross,wbOD_G3ttgU_000083_000093,-0.295967728
1-jIze6gy0g_000026_000036,tier0_cross,xW6hpK-DBMY_000080_000090,0.082453914
1-jIze6gy0g_000026_000036,tier0_cross,yBO8rAMeqjc_000007_000017,-0.268223107
1-jIze6gy0g_000026_000036,tier0_cross,zTJ0Zbv1jBo_000045_000055,-0.247619122
1-jIze6gy0g_000026_000036,tier1_vatex_short,0m0-Q0zz_-c_000112_000122,0.164521560
1-jIze6gy0g_000026_000036,tier1_vatex_short,0t0DB1B1w8Y_000000_000010,-0.088558018
