source,kind,id,category,adqa,clip_top3,word_count,sentence_count,experience_severity,anticipation_spoiler,frame_dump_list,uncertain_inference,timing_sequence,snippet
vatex,crowd_caption,OASCPKazLIM_000132_000142#cap8,How-to & Instructional,,,10,1,0,0,0,0,0,A person wraps a small gift in colorful wrapping paper.
vatex,crowd_caption,OASCPKazLIM_000132_000142#cap9,How-to & Instructional,,,12,1,1,1,0,0,0,A person carefully begins to gift wrap a book on a table.
videoa11y,professional_ad,heWD9j45Emw_000225_000235,Music,,,58,3,0,0,0,0,0,"On a brightly lit stage, a lively band performs a vibrant Latino music piece. At the center, a man energetically plays the accordion, surrounded by fellow musicians who dance and play various instruments, including a sax"
vatex,crowd_caption,heWD9j45Emw_000225_000235#cap0,Music,,,12,1,0,0,0,0,0,A group of musicians including an accordion player perform on a stage.
vatex,crowd_caption,heWD9j45Emw_000225_000235#cap1,Music,,,18,1,0,0,0,0,0,"A man with a band of men, plays the accordion while the others hold their instruments and dance"
vatex,crowd_caption,heWD9j45Emw_000225_000235#cap2,Music,,,12,1,0,0,0,0,0,A man with an accordion is playing with a band on stage.
vatex,crowd_caption,heWD9j45Emw_000225_000235#cap3,Music,,,11,1,0,0,0,0,0,a band of musicians are dancing and singing on the stage
vatex,crowd_caption,heWD9j45Emw_000225_000235#cap4,Music,,,16,1,0,0,0,0,0,A Spanish flavor band performs on a stage at night with lights and other special effects.
vatex,crowd_caption,heWD9j45Emw_000225_000235#cap5,Music,,,18,1,0,0,0,0,0,"A band plays live music on a stage with flashing lights, and an accordion player takes center stage."
vatex,crowd_caption,heWD9j45Emw_000225_000235#cap6,Music,,,10,1,0,0,0,0,0,A group of musicians dance and play instruments on stage.
vatex,crowd_caption,heWD9j45Emw_000225_000235#cap7,Music,,,12,1,0,0,0,0,0,A group of dancing musicians on stage during a latino music performance.
vatex,crowd_caption,heWD9j45Emw_000225_000235#cap8,Music,,,26,1,0,0,0,0,0,"A band with five musicians is playing for an audience, using various musican instruments a lively dance music which they also dance to on the stage."
vatex,crowd_caption,heWD9j45Emw_000225_000235#cap9,Music,,,13,1,0,0,0,0,0,A group of men are on stage dancing and playing with their instruments.
videoa11y,professional_ad,xW6hpK-DBMY_000080_000090,How-to & Instructional,,,56,3,0,0,0,0,0,"A man stands in front of a framed photograph, demonstrating how to sharpen a large knife using a sharpening rod. He holds the knife in one hand and the rod in the other, explaining the technique as he moves the blade alo"
vatex,crowd_caption,xW6hpK-DBMY_000080_000090#cap0,How-to & Instructional,,,18,1,0,0,0,0,0,In front of a picture an man demonstrates how to sharpen a large knife with a sharpening stick.
vatex,crowd_caption,xW6hpK-DBMY_000080_000090#cap1,How-to & Instructional,,,13,1,0,0,0,0,0,A man in black calmly demonstrates the proper way to sharpen a knife.
vatex,crowd_caption,xW6hpK-DBMY_000080_000090#cap2,How-to & Instructional,,,12,1,0,0,0,0,0,a man is showing how to sharpen knife on a knife sharpener.
vatex,crowd_caption,xW6hpK-DBMY_000080_000090#cap3,How-to & Instructional,,,16,1,0,0,0,0,0,A man shows how to sharpen a knife while explaining the right way to do it.
vatex,crowd_caption,xW6hpK-DBMY_000080_000090#cap4,How-to & Instructional,,,13,1,0,0,0,0,0,a man looks at the camera and talks with a picture behind him
vatex,crowd_caption,xW6hpK-DBMY_000080_000090#cap5,How-to & Instructional,,,11,1,0,0,0,0,0,A man with a shaved head sharpens a large silver knife.
vatex,crowd_caption,xW6hpK-DBMY_000080_000090#cap6,How-to & Instructional,,,16,1,0,0,0,0,0,A man shows how to manually sharpen a knife using a hom to do it with.
vatex,crowd_caption,xW6hpK-DBMY_000080_000090#cap7,How-to & Instructional,,,13,1,0,0,0,0,0,A man standing in front of a tattoo'd photograph demonstrates sharpening a knife.
vatex,crowd_caption,xW6hpK-DBMY_000080_000090#cap8,How-to & Instructional,,,21,1,0,0,0,0,0,A man is standing in front of a picture holding a knife showing how to sharpen it on a metal rod.
vatex,crowd_caption,xW6hpK-DBMY_000080_000090#cap9,How-to & Instructional,,,11,1,0,0,0,0,0,A man is talking and he is sharpening a large knife.
videoa11y,professional_ad,j4CKRgv3jUg_000000_000010,Entertainment,,,47,3,0,0,0,0,0,"A young person with a backpack crosses a wet street towards a bus stop where a group of teenagers is gathered. As he approaches, some of the teens shout 'jaywalking' in a playful manner. The scene captures a typical scho"
vatex,crowd_caption,j4CKRgv3jUg_000000_000010#cap0,Entertainment,,,21,1,0,0,0,0,0,"As a boy crosses the street in an area where kids are standing and talking, another boy is watching and yelling."
vatex,crowd_caption,j4CKRgv3jUg_000000_000010#cap1,Entertainment,,,12,2,0,0,0,0,0,"Teens walk across the street, while others yell ""JAYWALKING!"" as a tease."
vatex,crowd_caption,j4CKRgv3jUg_000000_000010#cap2,Entertainment,,,13,1,0,0,0,0,0,A bunch of kids yelling at one kid for jaywalking across the street.
vatex,crowd_caption,j4CKRgv3jUg_000000_000010#cap3,Entertainment,,,13,1,0,0,0,0,0,A man is jay walking across the street while people scream at them.
vatex,crowd_caption,j4CKRgv3jUg_000000_000010#cap4,Entertainment,,,15,1,0,0,0,0,0,A young man is crossing the road and walking towards a group of people shouting.
vatex,crowd_caption,j4CKRgv3jUg_000000_000010#cap5,Entertainment,,,17,1,0,0,0,0,0,A young person crossed a public street to meet up with a group of other young people.
vatex,crowd_caption,j4CKRgv3jUg_000000_000010#cap6,Entertainment,,,10,1,0,0,0,0,0,A person recording people and yelling at them for jaywalking.
vatex,crowd_caption,j4CKRgv3jUg_000000_000010#cap7,Entertainment,,,16,1,0,0,0,0,0,A boys screams about jaywalking while another student walks across the street to a bus stop.
vatex,crowd_caption,j4CKRgv3jUg_000000_000010#cap8,Entertainment,,,18,1,0,0,0,0,0,A boy is crossing the street to a transit stop and his friends are accusing him of jaywalking.
vatex,crowd_caption,j4CKRgv3jUg_000000_000010#cap9,Entertainment,,,17,1,0,0,0,0,0,A person walks across the street towards a bus stop and someone yells that he is jaywalking.
videoa11y,professional_ad,S-C86j0keqc_000217_000227,Event,,,47,3,1,0,0,1,0,"In a park setting, a young woman sings 'Amazing Grace' while a man, dressed in Civil War-era attire, plays the violin. They are positioned near a canvas tent, suggesting a historical reenactment event. The scene takes pl"
vatex,crowd_caption,S-C86j0keqc_000217_000227#cap0,Event,,,16,1,0,0,0,0,0,A man is playing the fiddle as a woman sings Amazing Grace on a summers day.
vatex,crowd_caption,S-C86j0keqc_000217_000227#cap1,Event,,,11,1,0,0,0,0,0,A girl is singing while another person plays the violin outdoors.
vatex,crowd_caption,S-C86j0keqc_000217_000227#cap2,Event,,,15,1,0,0,0,0,0,A young girl singing and a boy playing the violin at a Civil War reenactment.
vatex,crowd_caption,S-C86j0keqc_000217_000227#cap3,Event,,,16,1,0,0,0,0,0,The little girl is having fun singing at the park while the boy plays the violin.
vatex,crowd_caption,S-C86j0keqc_000217_000227#cap4,Event,,,19,1,0,0,0,0,0,A man weating a cap is playing the violing in a park and a young girl is singing along
vatex,crowd_caption,S-C86j0keqc_000217_000227#cap5,Event,,,16,1,0,0,0,0,0,"While costumed at an outdoor event, a girl sings as a boy accompanies her on violin."
vatex,crowd_caption,S-C86j0keqc_000217_000227#cap6,Event,,,12,1,0,0,0,0,0,A boy plays his violin in a park while another girl sings.
vatex,crowd_caption,S-C86j0keqc_000217_000227#cap7,Event,,,14,1,0,0,0,0,0,A women singing while a man plays the violin at a civil war reenactment.
vatex,crowd_caption,S-C86j0keqc_000217_000227#cap8,Event,,,13,1,1,0,0,0,1,A girl sings while a man plays a violin standing next to her.
vatex,crowd_caption,S-C86j0keqc_000217_000227#cap9,Event,,,11,1,0,0,0,0,0,a girl sings Amazing Grace as a boy plays the violin.
videoa11y,professional_ad,gjoZic4WjiQ_000012_000022,Pets & Animals,,,60,4,0,0,0,0,0,"In a snowy playground, a girl in a red hat runs up a steep, snow-covered hill between two blue slides. She slips halfway and slides back down, laughing. Another girl, wearing a knitted hat, eagerly takes her turn, attemp"
vatex,crowd_caption,gjoZic4WjiQ_000012_000022#cap0,Pets & Animals,,,18,1,0,0,0,0,0,"A girl attempts to run op a hill and falls, and another girl attempt to do the same."
vatex,crowd_caption,gjoZic4WjiQ_000012_000022#cap1,Pets & Animals,,,11,1,0,0,0,0,0,Some people are having fun trying to climb a snowy hill.
vatex,crowd_caption,gjoZic4WjiQ_000012_000022#cap2,Pets & Animals,,,21,1,1,0,0,0,1,A girl runs up a snowy slope and then falls and slips back down and someone else runs at the slope.
vatex,crowd_caption,gjoZic4WjiQ_000012_000022#cap3,Pets & Animals,,,12,1,0,0,0,0,0,A couple of girls are trying to climb up a snowy hill.
vatex,crowd_caption,gjoZic4WjiQ_000012_000022#cap4,Pets & Animals,,,14,1,0,0,0,0,0,A group of women attempt to run up a snowy hill between two slides.
vatex,crowd_caption,gjoZic4WjiQ_000012_000022#cap5,Pets & Animals,,,26,1,1,0,0,0,1,"A girl tries to run up a steep icy slope, gets half way, slips and slides all the way down, then a second girlstarts her attempt."
vatex,crowd_caption,gjoZic4WjiQ_000012_000022#cap6,Pets & Animals,,,21,1,0,0,0,0,0,"A woman is recording and laughing as two other women attempt to run up a snowy hill, one of them falling."
vatex,crowd_caption,gjoZic4WjiQ_000012_000022#cap7,Pets & Animals,,,16,1,1,0,0,0,1,A girl tries to run up a snowy hill and then falls down and slips backwards.
vatex,crowd_caption,gjoZic4WjiQ_000012_000022#cap8,Pets & Animals,,,18,1,1,0,0,0,1,"A girl runs up a small hill covered in snow, falls back down, then another girl runs up."
vatex,crowd_caption,gjoZic4WjiQ_000012_000022#cap9,Pets & Animals,,,17,1,1,0,0,0,1,"A girl runs up a snow covered hill then slides down, another girl runs up the hill."
videoa11y,professional_ad,N-LZPc27kjM_000229_000239,How-to & Instructional,,,62,4,1,1,0,0,0,"In a craft tutorial, a woman demonstrates how to transform small blue mittens into earrings. She uses a needle to create tiny grooves on the mittens, giving them a fluffy texture similar to fur. The mittens, made from a "
vatex,crowd_caption,N-LZPc27kjM_000229_000239#cap0,How-to & Instructional,,,13,1,0,0,0,0,0,Little mittens are being pocked at by a needle to make into earrings.
vatex,crowd_caption,N-LZPc27kjM_000229_000239#cap1,How-to & Instructional,,,17,1,0,0,0,0,0,A woman is using needle work to make a tiny pair of mittens while talking about it.
vatex,crowd_caption,N-LZPc27kjM_000229_000239#cap2,How-to & Instructional,,,16,1,0,0,0,0,0,A foreign woman talking and showing how to make very small mittens fluffy using a needle.
vatex,crowd_caption,N-LZPc27kjM_000229_000239#cap3,How-to & Instructional,,,17,1,0,0,0,0,0,A woman uses a needle to make indentations in a tiny pair of mittens as she speaks.
vatex,crowd_caption,N-LZPc27kjM_000229_000239#cap4,How-to & Instructional,,,13,1,0,0,0,0,0,a person in a chair in a room sticking a needle into mittens
vatex,crowd_caption,N-LZPc27kjM_000229_000239#cap5,How-to & Instructional,,,19,1,0,0,0,0,0,A woman making a tiny set of mittens out of clay and carves them with a small wooden stick.
vatex,crowd_caption,N-LZPc27kjM_000229_000239#cap6,How-to & Instructional,,,13,1,0,0,0,0,0,A woman describes how to make a small craft creation using a needle.
vatex,crowd_caption,N-LZPc27kjM_000229_000239#cap7,How-to & Instructional,,,12,1,0,0,0,0,0,a person knits some very tiny blue gloves with a little tool
vatex,crowd_caption,N-LZPc27kjM_000229_000239#cap8,How-to & Instructional,,,11,1,0,0,0,0,0,A person is adding finishing touches to there small knitted gloves.
vatex,crowd_caption,N-LZPc27kjM_000229_000239#cap9,How-to & Instructional,,,19,1,0,0,0,0,0,A lady is using the needle on the two tiny blue knitted gloves to make them to nice shapes
videoa11y,professional_ad,iEAWgsSvJAE_000023_000033,Film & Animation,,,57,5,2,0,1,0,1,"In a black-and-white silent film, a young man is in a cluttered garage, working on a bicycle. He uses a saw and then wipes his hands with a cloth. The scene transitions to him standing up and extending his hand in greeti"
vatex,crowd_caption,iEAWgsSvJAE_000023_000033#cap0,Film & Animation,,,19,1,1,0,0,0,1,Silent movie of a man working on a bike with a saw then getting up to shake someones hand.
vatex,crowd_caption,iEAWgsSvJAE_000023_000033#cap1,Film & Animation,,,14,1,0,0,0,0,0,A young man is fixing a bicycle in a garage and greets a visitor.
vatex,crowd_caption,iEAWgsSvJAE_000023_000033#cap2,Film & Animation,,,16,1,1,0,1,0,0,An old recording of a man using transitions to talk as he shakes another mans hand
vatex,crowd_caption,iEAWgsSvJAE_000023_000033#cap3,Film & Animation,,,15,1,1,0,0,0,1,A boy works on his bike in the garage and then greets somebody who visits.
vatex,crowd_caption,iEAWgsSvJAE_000023_000033#cap4,Film & Animation,,,17,1,1,0,0,0,1,A young man works on a bicycle and then walks toward a person and shakes their hand.
vatex,crowd_caption,iEAWgsSvJAE_000023_000033#cap5,Film & Animation,,,13,1,0,0,0,0,0,A young man pauses from working on a bicycle to shake someone's hand.
vatex,crowd_caption,iEAWgsSvJAE_000023_000033#cap6,Film & Animation,,,14,1,0,0,0,0,0,A young man puts on a play and acts like he is a worker.
vatex,crowd_caption,iEAWgsSvJAE_000023_000033#cap7,Film & Animation,,,19,1,1,0,0,0,1,A man is working on a bicycle then wipes off his hands to shake hands with a second person.
vatex,crowd_caption,iEAWgsSvJAE_000023_000033#cap8,Film & Animation,,,17,1,0,0,0,0,0,a man who is fixing a bike in his shop is saying hello and shaking a hand.
vatex,crowd_caption,iEAWgsSvJAE_000023_000033#cap9,Film & Animation,,,15,1,0,0,0,0,0,A boy is sitting down and cleaning off a bike in front of a camera.
videoa11y,professional_ad,D297atE3gag_000203_000213,How-to & Instructional,,,69,5,0,0,0,0,0,"In a sunny park, a man demonstrates slacklining techniques between two trees. He skillfully balances barefoot on the slackline, performing lunges and adopting the warrior pose. The video highlights the 'Warrior Walks' te"
vatex,crowd_caption,D297atE3gag_000203_000213#cap0,How-to & Instructional,,,15,1,0,0,0,0,0,A video showing what to do with a slackline when it is between two trees.
vatex,crowd_caption,D297atE3gag_000203_000213#cap1,How-to & Instructional,,,10,1,0,0,0,0,0,A man balances while doing lunges walking on a tightrope.
vatex,crowd_caption,D297atE3gag_000203_000213#cap2,How-to & Instructional,,,12,1,0,0,0,0,0,A man is commentating while he is shown doing a slacklining technique.
vatex,crowd_caption,D297atE3gag_000203_000213#cap3,How-to & Instructional,,,17,1,0,0,0,0,0,A man walks on top of a tight rope while doing lunges as a form of practice.
vatex,crowd_caption,D297atE3gag_000203_000213#cap4,How-to & Instructional,,,10,1,0,0,0,0,0,An instructor showing his student how to practice his acrobatics.
vatex,crowd_caption,D297atE3gag_000203_000213#cap5,How-to & Instructional,,,12,1,0,0,0,0,0,A man is slowly crossing a tightrope using the warrior walk technique.
vatex,crowd_caption,D297atE3gag_000203_000213#cap6,How-to & Instructional,,,16,1,1,0,0,0,1,A man trying to balance himself on a rope while bear foot then shows as ad
vatex,crowd_caption,D297atE3gag_000203_000213#cap7,How-to & Instructional,,,12,1,0,0,0,0,0,A man is doing lunges on a slack line in a park.
vatex,crowd_caption,D297atE3gag_000203_000213#cap8,How-to & Instructional,,,13,1,0,0,0,0,0,A man walks on a tight rope in the middle of a park.
vatex,crowd_caption,D297atE3gag_000203_000213#cap9,How-to & Instructional,,,12,1,0,0,0,0,0,A man carefully does into warrior pose while on a slack line.
videoa11y,professional_ad,3su234u58DA_000172_000182,Entertainment,,,80,4,0,0,0,0,0,"In a snowy city park, a large group of people, including young adults and children, engage in a lively snowball fight. A woman stands in the foreground, speaking to the camera about a snowball that went down her back. Be"
vatex,crowd_caption,3su234u58DA_000172_000182#cap0,Entertainment,,,13,1,0,0,0,0,0,A group of young adults engage in a snowball fight on a campus.
vatex,crowd_caption,3su234u58DA_000172_000182#cap1,Entertainment,,,15,1,0,0,0,0,0,A woman talks about a snowball going down her back with other people throw snowballs.
vatex,crowd_caption,3su234u58DA_000172_000182#cap2,Entertainment,,,12,1,0,0,0,0,0,Several people are in a snowy city park having a snowball fight.
vatex,crowd_caption,3su234u58DA_000172_000182#cap3,Entertainment,,,15,1,0,0,0,0,0,A woman speaks to the camera; people in a snowball fight are in the background.
vatex,crowd_caption,3su234u58DA_000172_000182#cap4,Entertainment,,,22,1,0,0,0,0,0,"The group of adults and children are outside, throwing snow balls at each other and the woman got some in her back."
vatex,crowd_caption,3su234u58DA_000172_000182#cap5,Entertainment,,,15,1,0,0,0,0,0,A woman talking and a very large group of people in the snow throwing snowballs.
vatex,crowd_caption,3su234u58DA_000172_000182#cap6,Entertainment,,,16,1,0,0,0,0,0,A large group of people gather in a snowy open field to have a snowball fight.
