name,kind,best_target,best_auc,tier_gt_rho,auc_ensemble_violation,auc_critical_miss,auc_judge_disagree,auc_gt_dispute,auc_low_margin,metric_a,metric_b,blend
"pair:disc:diff(adqa_norm,speech_mean)|disc:spread_x_need(clip_top3)|product",pair,auc_low_margin,1.0,0.5578521982759095,0.3333333333333333,0.4222222222222222,0.5625,0.46875,1.0,"disc:diff(adqa_norm,speech_mean)",disc:spread_x_need(clip_top3),product
"pair:tribe_pressure|disc:mut_ext_scale_diff(need_mean,speech_mean)|harmonic",pair,auc_judge_disagree,1.0,0.0,0.4444444444444444,0.8444444444444444,1.0,0.65625,0.45535714285714285,tribe_pressure,"disc:mut_ext_scale_diff(need_mean,speech_mean)",harmonic
"pair:tribe_pressure|disc:mut_ext_scale_diff(need_mean,speech_mean)|product",pair,auc_judge_disagree,1.0,0.0,0.4444444444444444,0.6666666666666666,1.0,0.625,0.6517857142857143,tribe_pressure,"disc:mut_ext_scale_diff(need_mean,speech_mean)",product
"pair:disc:product(clip_norm,need_peak_t)|disc:diff(need_std,speech_mean)|harmonic",pair,auc_judge_disagree,1.0,0.5913592893326228,0.4,0.6,1.0,0.6875,0.6428571428571429,"disc:product(clip_norm,need_peak_t)","disc:diff(need_std,speech_mean)",harmonic
"pair:disc:product(clip_norm,need_peak_t)|disc:diff(need_std,speech_mean)|product",pair,auc_judge_disagree,1.0,0.595596254558138,0.4444444444444444,0.6444444444444445,1.0,0.75,0.6428571428571429,"disc:product(clip_norm,need_peak_t)","disc:diff(need_std,speech_mean)",product
"pair:disc:product(clip_norm,need_peak_t)|disc:diff(need_std,speech_mean)|mean_mm",pair,auc_judge_disagree,1.0,0.48596283979787563,0.5111111111111111,0.6666666666666666,1.0,0.6875,0.5714285714285714,"disc:product(clip_norm,need_peak_t)","disc:diff(need_std,speech_mean)",mean_mm
"pair:disc:cond_clip_adqa|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|harmonic",pair,auc_critical_miss,1.0,0.928980561403975,0.5111111111111111,1.0,0.8125,0.75,0.5357142857142857,disc:cond_clip_adqa,"disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)",harmonic
"pair:disc:cond_clip_adqa|disc:mut_inv_diff(need_mean,speech_mean)|mean_mm",pair,auc_judge_disagree,1.0,-0.02062386317864219,0.3333333333333333,0.6666666666666666,1.0,0.6875,0.7142857142857143,disc:cond_clip_adqa,"disc:mut_inv_diff(need_mean,speech_mean)",mean_mm
"pair:disc:cond_clip_adqa|disc:mut_inv_diff(need_mean,speech_mean)|product",pair,auc_judge_disagree,1.0,0.01016403618345081,0.4666666666666667,0.5777777777777777,1.0,0.46875,0.6785714285714286,disc:cond_clip_adqa,"disc:mut_inv_diff(need_mean,speech_mean)",product
"pair:disc:cond_clip_adqa|disc:mut_inv_diff(need_mean,speech_mean)|harmonic",pair,auc_judge_disagree,1.0,0.018534418922763238,0.5333333333333333,0.5111111111111111,1.0,0.40625,0.7142857142857143,disc:cond_clip_adqa,"disc:mut_inv_diff(need_mean,speech_mean)",harmonic
"pair:disc:cond_clip_adqa|disc:mut_ext_scale_diff(need_mean,speech_mean)|mean_mm",pair,auc_judge_disagree,1.0,0.0104613798732243,0.35555555555555557,0.7555555555555555,1.0,0.75,0.4642857142857143,disc:cond_clip_adqa,"disc:mut_ext_scale_diff(need_mean,speech_mean)",mean_mm
"pair:disc:cond_clip_adqa|disc:mut_ext_scale_diff(need_mean,speech_mean)|product",pair,auc_judge_disagree,1.0,0.012555574108968645,0.35555555555555557,0.7333333333333333,1.0,0.75,0.48214285714285715,disc:cond_clip_adqa,"disc:mut_ext_scale_diff(need_mean,speech_mean)",product
"pair:disc:cond_clip_adqa|disc:mut_ext_scale_diff(need_mean,speech_mean)|max",pair,auc_judge_disagree,1.0,0.0023979496704031648,0.3111111111111111,0.6888888888888889,1.0,0.75,0.5892857142857143,disc:cond_clip_adqa,"disc:mut_ext_scale_diff(need_mean,speech_mean)",max
"pair:disc:cond_clip_adqa|disc:mut_ext_scale_diff(need_mean,speech_mean)|abs_diff",pair,auc_judge_disagree,1.0,-0.014048138686901203,0.6,0.6444444444444445,1.0,0.71875,0.75,disc:cond_clip_adqa,"disc:mut_ext_scale_diff(need_mean,speech_mean)",abs_diff
"pair:disc:cond_clip_adqa|disc:mut_ext_scale_diff(need_mean,speech_mean)|harmonic",pair,auc_judge_disagree,1.0,0.013153458590348105,0.35555555555555557,0.7333333333333333,1.0,0.75,0.48214285714285715,disc:cond_clip_adqa,"disc:mut_ext_scale_diff(need_mean,speech_mean)",harmonic
"pair:disc:log1p(need_mean)|disc:ratio(read_s,adqa_t3_minus_t0)|harmonic",pair,auc_critical_miss,1.0,0.20446004860876188,0.5555555555555556,1.0,0.84375,0.78125,0.5892857142857143,disc:log1p(need_mean),"disc:ratio(read_s,adqa_t3_minus_t0)",harmonic
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:product(n_ext,need_skew)|harmonic",pair,auc_critical_miss,1.0,0.20685139420652515,0.5555555555555556,1.0,0.78125,0.75,0.32142857142857145,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)","disc:product(n_ext,need_skew)",harmonic
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|harmonic",pair,auc_critical_miss,1.0,0.7960561154589411,0.4666666666666667,1.0,0.8125,0.75,0.5,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)","disc:ratio(adqa_v4_score,crit_w)",harmonic
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|harmonic",pair,auc_critical_miss,1.0,0.924866048172707,0.5111111111111111,1.0,0.8125,0.75,0.5357142857142857,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)","disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)",harmonic
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|max",pair,auc_critical_miss,1.0,0.24270011021794485,0.5111111111111111,1.0,0.8125,0.75,0.5357142857142857,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)","disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)",max
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|product",pair,auc_critical_miss,1.0,0.9140065642411291,0.5111111111111111,1.0,0.8125,0.75,0.5357142857142857,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)","disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)",product
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|mean_mm",pair,auc_critical_miss,1.0,0.24568507711665813,0.5111111111111111,1.0,0.8125,0.75,0.5357142857142857,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)","disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)",mean_mm
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_ext_scale_diff(need_mean,speech_mean)|abs_diff",pair,auc_judge_disagree,1.0,-0.04243955919514043,0.3333333333333333,0.6888888888888889,1.0,0.6875,0.5,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)","disc:mut_ext_scale_diff(need_mean,speech_mean)",abs_diff
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_ext_scale_diff(need_mean,speech_mean)|max",pair,auc_judge_disagree,1.0,-0.004787776133717245,0.3333333333333333,0.8,1.0,0.78125,0.4642857142857143,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)","disc:mut_ext_scale_diff(need_mean,speech_mean)",max
"pair:disc:cond_clip_adqa|disc:diff(need_std,speech_mean)|product",pair,auc_judge_disagree,1.0,0.033780744896944916,0.4,0.6,1.0,0.71875,0.6428571428571429,disc:cond_clip_adqa,"disc:diff(need_std,speech_mean)",product
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_inv_diff(need_mean,speech_mean)|harmonic",pair,auc_judge_disagree,1.0,0.08847978711724198,0.5333333333333333,0.5111111111111111,1.0,0.40625,0.7142857142857143,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)","disc:mut_inv_diff(need_mean,speech_mean)",harmonic
"pair:disc:cond_clip_adqa|disc:diff(need_std,speech_mean)|harmonic",pair,auc_judge_disagree,1.0,0.039759637799059055,0.4,0.6,1.0,0.71875,0.6428571428571429,disc:cond_clip_adqa,"disc:diff(need_std,speech_mean)",harmonic
"pair:disc:diff(adqa_v4_score,gain_vs_cross)|disc:mut_ext_scale_diff(need_mean,speech_mean)|abs_diff",pair,auc_judge_disagree,1.0,0.0017957344504778002,0.35555555555555557,0.7333333333333333,1.0,0.6875,0.4642857142857143,"disc:diff(adqa_v4_score,gain_vs_cross)","disc:mut_ext_scale_diff(need_mean,speech_mean)",abs_diff
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_v4_score,n_ext)|product",pair,auc_gt_dispute,1.0,0.26125450655564014,0.3111111111111111,0.7777777777777778,0.3125,1.0,0.3392857142857143,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)","disc:diff(adqa_v4_score,n_ext)",product
"pair:disc:product(clip_norm,need_peak_t)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|harmonic",pair,auc_critical_miss,1.0,0.928980561403975,0.5111111111111111,1.0,0.8125,0.75,0.5357142857142857,"disc:product(clip_norm,need_peak_t)","disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)",harmonic
"pair:disc:ratio(adqa_v4_score,crit_w)|novel:visual_lexicon_purity|abs_diff",pair,auc_ensemble_violation,1.0,-0.2059413911020202,1.0,0.35555555555555557,0.625,0.25,0.32142857142857145,"disc:ratio(adqa_v4_score,crit_w)",novel:visual_lexicon_purity,abs_diff
"pair:disc:product(need_weighted_clip,gain_vs_cross)|disc:mut_inv_diff(need_mean,speech_mean)|harmonic",pair,auc_judge_disagree,1.0,0.5475887596391608,0.5777777777777777,0.3888888888888889,1.0,0.234375,0.6964285714285714,"disc:product(need_weighted_clip,gain_vs_cross)","disc:mut_inv_diff(need_mean,speech_mean)",harmonic
"pair:disc:diff(need_mean,speech_mean)|disc:std_ratio(clip_top3,gain_vs_cross)|abs_diff",pair,auc_judge_disagree,1.0,0.0,0.5333333333333333,0.6444444444444445,1.0,0.59375,0.6428571428571429,"disc:diff(need_mean,speech_mean)","disc:std_ratio(clip_top3,gain_vs_cross)",abs_diff
"pair:disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr|disc:mut_tier_scale_diff(need_mean,speech_mean)|abs_diff",pair,auc_judge_disagree,1.0,-0.5929583481912579,0.5333333333333333,0.6444444444444445,1.0,0.59375,0.6428571428571429,"disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr","disc:mut_tier_scale_diff(need_mean,speech_mean)",abs_diff
"pair:disc:diff(clip_top3,story_recall)|disc:diff(need_mean,speech_mean)|max",pair,auc_judge_disagree,1.0,-0.47179916485025863,0.6222222222222222,0.6222222222222222,1.0,0.5625,0.6428571428571429,"disc:diff(clip_top3,story_recall)","disc:diff(need_mean,speech_mean)",max
"pair:disc:std_ratio(clip_top3,crit_w)|disc:std_ratio(adqa_v4_score,clip_top3)|max",pair,auc_judge_disagree,1.0,0.0,0.5,0.7,1.0,0.5,0.4375,"disc:std_ratio(clip_top3,crit_w)","disc:std_ratio(adqa_v4_score,clip_top3)",max
"pair:disc:std_ratio(clip_top3,crit_w)|disc:std_ratio(adqa_v4_score,clip_top3)|mean_mm",pair,auc_judge_disagree,1.0,0.0,0.5111111111111111,0.6444444444444445,1.0,0.5,0.48214285714285715,"disc:std_ratio(clip_top3,crit_w)","disc:std_ratio(adqa_v4_score,clip_top3)",mean_mm
"pair:disc:story_tier_gap|disc:mut_inv_diff(need_mean,speech_mean)|mean_mm",pair,auc_judge_disagree,1.0,-0.38974858948919977,0.4888888888888889,0.6444444444444445,1.0,0.3125,0.5535714285714286,disc:story_tier_gap,"disc:mut_inv_diff(need_mean,speech_mean)",mean_mm
"pair:disc:story_tier_gap|disc:mut_ext_scale_diff(need_mean,speech_mean)|max",pair,auc_judge_disagree,1.0,-0.32097859107901133,0.4,0.5444444444444444,1.0,0.375,0.6339285714285714,disc:story_tier_gap,"disc:mut_ext_scale_diff(need_mean,speech_mean)",max
"pair:disc:diff(need_mean,speech_mean)|disc:std_ratio(crit_w,gain_vs_cross)|abs_diff",pair,auc_judge_disagree,1.0,0.0,0.5333333333333333,0.6444444444444445,1.0,0.59375,0.6428571428571429,"disc:diff(need_mean,speech_mean)","disc:std_ratio(crit_w,gain_vs_cross)",abs_diff
"pair:disc:ratio(adqa_v4_score,crit_w)|novel:temporal_misalign|mean_mm",pair,auc_gt_dispute,1.0,0.1075932486637363,0.4888888888888889,0.4444444444444444,0.46875,1.0,0.39285714285714285,"disc:ratio(adqa_v4_score,crit_w)",novel:temporal_misalign,mean_mm
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(story_recall,adqa_norm)|mean_mm",pair,auc_critical_miss,1.0,0.20323659349873144,0.5111111111111111,1.0,0.8125,0.75,0.5357142857142857,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)","disc:ratio(story_recall,adqa_norm)",mean_mm
"pair:disc:diff(need_mean,speech_mean)|disc:ratio(read_s,adqa_t3_minus_t0)|harmonic",pair,auc_critical_miss,1.0,0.21103624900261095,0.5333333333333333,1.0,0.8125,0.75,0.5357142857142857,"disc:diff(need_mean,speech_mean)","disc:ratio(read_s,adqa_t3_minus_t0)",harmonic
"pair:disc:diff(need_mean,speech_mean)|disc:ratio(read_s,adqa_t3_minus_t0)|abs_diff",pair,auc_judge_disagree,1.0,-0.01852994838097681,0.5333333333333333,0.6222222222222222,1.0,0.5625,0.6428571428571429,"disc:diff(need_mean,speech_mean)","disc:ratio(read_s,adqa_t3_minus_t0)",abs_diff
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|novel:audio_leakage|harmonic",pair,auc_critical_miss,1.0,0.2418014907934834,0.5111111111111111,1.0,0.8125,0.75,0.5357142857142857,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)",novel:audio_leakage,harmonic
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|novel:audio_leakage|product",pair,auc_critical_miss,1.0,0.2418014907934834,0.5111111111111111,1.0,0.8125,0.75,0.5357142857142857,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)",novel:audio_leakage,product
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|novel:audio_leakage|mean_mm",pair,auc_critical_miss,1.0,0.2418014907934834,0.5111111111111111,1.0,0.8125,0.75,0.5357142857142857,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)",novel:audio_leakage,mean_mm
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|novel:visual_lexicon_purity|harmonic",pair,auc_critical_miss,1.0,0.48002402826777263,0.5777777777777777,1.0,0.8125,0.75,0.44642857142857145,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)",novel:visual_lexicon_purity,harmonic
"pair:disc:diff(need_mean,speech_mean)|disc:ratio(read_s,adqa_t3_minus_t0)|max",pair,auc_judge_disagree,1.0,-0.0035913530938164826,0.5333333333333333,0.6888888888888889,1.0,0.65625,0.6428571428571429,"disc:diff(need_mean,speech_mean)","disc:ratio(read_s,adqa_t3_minus_t0)",max
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(story_recall,adqa_norm)|abs_diff",pair,auc_critical_miss,1.0,0.20024782006492658,0.5111111111111111,1.0,0.8125,0.75,0.5357142857142857,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)","disc:ratio(story_recall,adqa_norm)",abs_diff
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(story_recall,adqa_norm)|max",pair,auc_critical_miss,1.0,0.20234809550950342,0.5111111111111111,1.0,0.8125,0.75,0.5357142857142857,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)","disc:ratio(story_recall,adqa_norm)",max
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_inv_diff(need_mean,speech_mean)|product",pair,auc_judge_disagree,1.0,0.11119757029599331,0.5333333333333333,0.7111111111111111,1.0,0.625,0.6607142857142857,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)","disc:mut_inv_diff(need_mean,speech_mean)",product
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:skew_x_crit_spread|harmonic",pair,auc_critical_miss,1.0,0.20685139420652515,0.4666666666666667,1.0,0.75,0.75,0.3392857142857143,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)",disc:skew_x_crit_spread,harmonic
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:spread_over_read(clip_top3)|max",pair,auc_critical_miss,1.0,-0.094147120062724,0.4,1.0,0.6875,0.625,0.5892857142857143,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)",disc:spread_over_read(clip_top3),max
"pair:disc:log1p(need_mean)|disc:diff(need_std,speech_mean)|mean_mm",pair,auc_judge_disagree,1.0,0.0,0.4444444444444444,0.5111111111111111,1.0,0.4375,0.75,disc:log1p(need_mean),"disc:diff(need_std,speech_mean)",mean_mm
"pair:disc:log1p(need_mean)|disc:mut_inv_diff(need_mean,speech_mean)|mean_mm",pair,auc_judge_disagree,1.0,0.0,0.6222222222222222,0.6666666666666666,1.0,0.375,0.7321428571428571,disc:log1p(need_mean),"disc:mut_inv_diff(need_mean,speech_mean)",mean_mm
"pair:disc:log1p(need_mean)|disc:mut_inv_diff(need_mean,speech_mean)|product",pair,auc_judge_disagree,1.0,0.0,0.5555555555555556,0.5777777777777777,1.0,0.5,0.7857142857142857,disc:log1p(need_mean),"disc:mut_inv_diff(need_mean,speech_mean)",product
"pair:disc:log1p(need_mean)|disc:mut_inv_diff(need_mean,speech_mean)|harmonic",pair,auc_judge_disagree,1.0,0.0,0.5777777777777777,0.5555555555555556,1.0,0.46875,0.7678571428571429,disc:log1p(need_mean),"disc:mut_inv_diff(need_mean,speech_mean)",harmonic
"pair:disc:log1p(need_mean)|disc:mut_ext_scale_diff(need_mean,speech_mean)|mean_mm",pair,auc_judge_disagree,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.65625,0.7142857142857143,disc:log1p(need_mean),"disc:mut_ext_scale_diff(need_mean,speech_mean)",mean_mm
"pair:disc:log1p(need_mean)|disc:mut_ext_scale_diff(need_mean,speech_mean)|product",pair,auc_judge_disagree,1.0,0.0,0.4666666666666667,0.7777777777777778,1.0,0.75,0.5089285714285714,disc:log1p(need_mean),"disc:mut_ext_scale_diff(need_mean,speech_mean)",product
"pair:disc:log1p(need_mean)|disc:mut_ext_scale_diff(need_mean,speech_mean)|harmonic",pair,auc_judge_disagree,1.0,0.0,0.4666666666666667,0.8,1.0,0.78125,0.5267857142857143,disc:log1p(need_mean),"disc:mut_ext_scale_diff(need_mean,speech_mean)",harmonic
pair:disc:mut_ext_scale_peak_over_words|novel:inversion_mass_adqa|product,pair,auc_ensemble_violation,1.0,-0.026498048274311608,1.0,0.3333333333333333,0.6875,0.34375,0.32142857142857145,disc:mut_ext_scale_peak_over_words,novel:inversion_mass_adqa,product
"pair:disc:log1p(need_mean)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|harmonic",pair,auc_critical_miss,1.0,0.8607092215260896,0.5555555555555556,1.0,0.84375,0.78125,0.5892857142857143,disc:log1p(need_mean),"disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)",harmonic
pair:disc:mut_ext_scale_peak_over_words|novel:false_grounding_gap|abs_diff,pair,auc_gt_dispute,1.0,0.1326983400186081,0.15555555555555556,0.6666666666666666,0.4375,1.0,0.4107142857142857,disc:mut_ext_scale_peak_over_words,novel:false_grounding_gap,abs_diff
"pair:disc:log1p(need_mean)|disc:diff(need_std,speech_mean)|product",pair,auc_judge_disagree,1.0,0.0,0.43333333333333335,0.6,1.0,0.625,0.7321428571428571,disc:log1p(need_mean),"disc:diff(need_std,speech_mean)",product
"pair:disc:diff(adqa_v4_score,gain_vs_cross)|disc:mut_tier_scale_diff(need_mean,speech_mean)|abs_diff",pair,auc_judge_disagree,1.0,-0.5547552232772196,0.4888888888888889,0.6222222222222222,1.0,0.59375,0.6428571428571429,"disc:diff(adqa_v4_score,gain_vs_cross)","disc:mut_tier_scale_diff(need_mean,speech_mean)",abs_diff
"pair:disc:log1p(need_mean)|disc:diff(need_std,speech_mean)|harmonic",pair,auc_judge_disagree,1.0,0.0,0.45555555555555555,0.6222222222222222,1.0,0.6875,0.6964285714285714,disc:log1p(need_mean),"disc:diff(need_std,speech_mean)",harmonic
"pair:disc:log1p(need_mean)|disc:diff(clip_norm,speech_mean)|mean_mm",pair,auc_judge_disagree,1.0,0.5176472355623961,0.5111111111111111,0.6222222222222222,1.0,0.46875,0.7857142857142857,disc:log1p(need_mean),"disc:diff(clip_norm,speech_mean)",mean_mm
"pair:disc:log1p(need_mean)|disc:diff(clip_norm,speech_mean)|product",pair,auc_judge_disagree,1.0,0.5501438331818017,0.5555555555555556,0.6222222222222222,1.0,0.46875,0.7678571428571429,disc:log1p(need_mean),"disc:diff(clip_norm,speech_mean)",product
"pair:disc:log1p(need_mean)|disc:diff(clip_norm,speech_mean)|harmonic",pair,auc_judge_disagree,1.0,0.5711416894101148,0.6,0.6444444444444445,1.0,0.40625,0.7142857142857143,disc:log1p(need_mean),"disc:diff(clip_norm,speech_mean)",harmonic
"pair:disc:product(clip_norm,need_peak_t)|disc:mut_inv_diff(need_mean,speech_mean)|mean_mm",pair,auc_judge_disagree,1.0,0.5547029708885961,0.6888888888888889,0.7555555555555555,1.0,0.5625,0.5714285714285714,"disc:product(clip_norm,need_peak_t)","disc:mut_inv_diff(need_mean,speech_mean)",mean_mm
"pair:disc:product(clip_norm,need_peak_t)|disc:mut_inv_diff(need_mean,speech_mean)|product",pair,auc_judge_disagree,1.0,0.5822800781350903,0.5333333333333333,0.5555555555555556,1.0,0.46875,0.625,"disc:product(clip_norm,need_peak_t)","disc:mut_inv_diff(need_mean,speech_mean)",product
"pair:disc:product(clip_norm,need_peak_t)|disc:mut_inv_diff(need_mean,speech_mean)|harmonic",pair,auc_judge_disagree,1.0,0.570779743951549,0.5555555555555556,0.4888888888888889,1.0,0.40625,0.6964285714285714,"disc:product(clip_norm,need_peak_t)","disc:mut_inv_diff(need_mean,speech_mean)",harmonic
"pair:disc:product(clip_norm,need_peak_t)|disc:mut_ext_scale_diff(need_mean,speech_mean)|mean_mm",pair,auc_judge_disagree,1.0,0.4477074624952138,0.37777777777777777,0.7555555555555555,1.0,0.78125,0.44642857142857145,"disc:product(clip_norm,need_peak_t)","disc:mut_ext_scale_diff(need_mean,speech_mean)",mean_mm
"pair:disc:product(clip_norm,need_peak_t)|disc:mut_ext_scale_diff(need_mean,speech_mean)|product",pair,auc_judge_disagree,1.0,0.5986226582906489,0.37777777777777777,0.8,1.0,0.78125,0.44642857142857145,"disc:product(clip_norm,need_peak_t)","disc:mut_ext_scale_diff(need_mean,speech_mean)",product
pair:disc:mut_ext_scale_peak_over_words|novel:inversion_mass_adqa|harmonic,pair,auc_ensemble_violation,1.0,-0.02725513536786337,1.0,0.3333333333333333,0.625,0.34375,0.32142857142857145,disc:mut_ext_scale_peak_over_words,novel:inversion_mass_adqa,harmonic
