name,kind,best_target,best_auc,tier_gt_rho,auc_ensemble_violation,auc_critical_miss,auc_judge_disagree,auc_gt_dispute,auc_low_margin
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(clip_norm,speech_mean)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,1.0,0.2689852840682197,0.6222222222222222,0.5333333333333333,1.0,0.46875,0.5892857142857143
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_mean,speech_mean)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.4208091503292798,0.4666666666666667,0.7555555555555555,1.0,0.71875,0.6607142857142857
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_mean,speech_mean)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.4309707349252993,0.5333333333333333,0.6666666666666666,1.0,0.625,0.6607142857142857
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_mean,speech_mean)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.030484753788058618,0.4666666666666667,0.6444444444444445,1.0,0.71875,0.6607142857142857
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(adqa_norm,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_judge_disagree,1.0,0.288307885273674,0.5333333333333333,0.4222222222222222,1.0,0.3125,0.6785714285714286
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(adqa_norm,speech_mean)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,1.0,0.2193724427845259,0.6666666666666666,0.4666666666666667,1.0,0.3125,0.6071428571428571
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,1.0,0.24178982693573844,0.4222222222222222,0.6666666666666666,1.0,0.59375,0.6785714285714286
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.0,0.3111111111111111,0.6222222222222222,1.0,0.65625,0.6607142857142857
"triple:disc:diff(need_mean,speech_mean)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:mut_ext_scale_diff(need_mean,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.07292431298319904,0.3333333333333333,0.7333333333333333,1.0,0.78125,0.5535714285714286
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|mean_mm",triple,auc_critical_miss,1.0,0.24447577057482306,0.5111111111111111,1.0,0.8125,0.75,0.5357142857142857
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.4139917191563851,0.35555555555555557,0.4666666666666667,1.0,0.3125,0.6607142857142857
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.3664147857270575,0.3111111111111111,0.5777777777777777,1.0,0.53125,0.6428571428571429
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.3986927603261784,0.35555555555555557,0.7333333333333333,1.0,0.6875,0.44642857142857145
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.3753808897823689,0.35555555555555557,0.8,1.0,0.78125,0.44642857142857145
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,1.0,0.019727173475222966,0.6444444444444445,0.5777777777777777,1.0,0.4375,0.5535714285714286
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_diff(need_mean,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,-0.5654622957549696,0.5333333333333333,0.7333333333333333,1.0,0.65625,0.6607142857142857
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|novel:inversion_mass_adqa|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,1.0,-0.41603057269217986,0.8,0.6,1.0,0.5625,0.6071428571428571
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.4477074624952138,0.35555555555555557,0.7555555555555555,1.0,0.71875,0.44642857142857145
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.3980950200558243,0.35555555555555557,0.8,1.0,0.78125,0.44642857142857145
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.4094520851925521,0.37777777777777777,0.7555555555555555,1.0,0.6875,0.42857142857142855
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.031082494058412707,0.37777777777777777,0.7333333333333333,1.0,0.75,0.44642857142857145
"triple:disc:diff(need_mean,speech_mean)|novel:inversion_mass_adqa|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,1.0,0.0,0.8,0.6,1.0,0.5625,0.6071428571428571
"triple:disc:mut_inv_diff(need_mean,speech_mean)|clip_top3|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_judge_disagree,1.0,0.600728971705861,0.5333333333333333,0.4666666666666667,1.0,0.46875,0.7678571428571429
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(clip_norm,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_judge_disagree,1.0,0.554105230618242,0.4,0.5777777777777777,1.0,0.65625,0.5892857142857143
"triple:disc:mut_inv_diff(need_mean,speech_mean)|clip_top3|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.6903900122589746,0.5333333333333333,0.4,1.0,0.3125,0.75
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:mut_ext_scale_diff(need_mean,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.0,0.3111111111111111,0.6444444444444445,1.0,0.65625,0.6071428571428571
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|mean_mm",triple,auc_judge_disagree,1.0,-0.6049131535983397,0.5111111111111111,0.7111111111111111,1.0,0.65625,0.6607142857142857
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|mean_mm",triple,auc_judge_disagree,1.0,-0.547530087644347,0.5333333333333333,0.4888888888888889,1.0,0.375,0.8035714285714286
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,1.0,-0.462053228983712,0.6,0.7777777777777778,1.0,0.65625,0.6785714285714286
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|clip_top3|mean_mm",triple,auc_judge_disagree,1.0,-0.07651075460532358,0.4888888888888889,0.5111111111111111,1.0,0.4375,0.7678571428571429
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,-0.08428137811992677,0.4666666666666667,0.5111111111111111,1.0,0.46875,0.7142857142857143
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,-0.12851415812612949,0.5555555555555556,0.4,1.0,0.28125,0.7142857142857143
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,-0.4650419303354824,0.4444444444444444,0.5555555555555556,1.0,0.5625,0.7142857142857143
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_judge_disagree,1.0,-0.36163286356422486,0.4666666666666667,0.5333333333333333,1.0,0.4375,0.7142857142857143
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_judge_disagree,1.0,-0.4572713068208793,0.6222222222222222,0.7555555555555555,1.0,0.625,0.6785714285714286
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,1.0,-0.4793876968239807,0.8222222222222222,0.4666666666666667,1.0,0.3125,0.5892857142857143
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,1.0,-0.35027579842749706,0.6444444444444445,0.5555555555555556,1.0,0.375,0.5714285714285714
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,1.0,-0.5331843211558488,0.5333333333333333,0.6666666666666666,1.0,0.6875,0.7321428571428571
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,1.0,-0.7477730782129672,0.6666666666666666,0.5333333333333333,1.0,0.375,0.6428571428571429
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|mean_mm",triple,auc_judge_disagree,1.0,0.09205200163452994,0.5111111111111111,0.7111111111111111,1.0,0.65625,0.6607142857142857
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|mean_mm",triple,auc_judge_disagree,1.0,0.01852994838097681,0.5111111111111111,0.7111111111111111,1.0,0.65625,0.6607142857142857
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,1.0,-0.7220702465877414,0.6444444444444445,0.4888888888888889,1.0,0.34375,0.6607142857142857
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|mean_mm",triple,auc_judge_disagree,1.0,0.0,0.5333333333333333,0.4888888888888889,1.0,0.375,0.8035714285714286
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,1.0,0.0,0.6,0.7777777777777778,1.0,0.65625,0.6785714285714286
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|clip_top3|mean_mm",triple,auc_judge_disagree,1.0,0.4369481376288402,0.4888888888888889,0.5111111111111111,1.0,0.4375,0.7678571428571429
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.3927153576226375,0.4666666666666667,0.5111111111111111,1.0,0.46875,0.7142857142857143
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.41817647299623306,0.5555555555555556,0.4,1.0,0.28125,0.7142857142857143
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.0,0.4444444444444444,0.5555555555555556,1.0,0.5625,0.7142857142857143
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_judge_disagree,1.0,0.2651212556442844,0.4666666666666667,0.5333333333333333,1.0,0.4375,0.7142857142857143
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_judge_disagree,1.0,0.0,0.6222222222222222,0.7555555555555555,1.0,0.625,0.6785714285714286
"triple:disc:mut_inv_diff(need_mean,speech_mean)|clip_top3|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.6407775698195851,0.4666666666666667,0.4444444444444444,1.0,0.4375,0.7678571428571429
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,1.0,0.239398827411034,0.6444444444444445,0.5555555555555556,1.0,0.375,0.5714285714285714
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,1.0,0.0,0.5333333333333333,0.6666666666666666,1.0,0.6875,0.7321428571428571
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,1.0,-0.5857854649470088,0.6666666666666666,0.5333333333333333,1.0,0.375,0.6428571428571429
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:mut_ext_scale_diff(need_mean,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.08368363784957268,0.35555555555555557,0.8,1.0,0.78125,0.44642857142857145
"triple:disc:diff(clip_norm,speech_mean)|novel:inversion_mass_adqa|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,1.0,0.3843531735962418,0.7777777777777778,0.6888888888888889,1.0,0.65625,0.6071428571428571
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:mut_ext_scale_diff(need_mean,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,-0.4477074624952138,0.3111111111111111,0.6444444444444445,1.0,0.65625,0.6071428571428571
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|mean_mm",triple,auc_judge_disagree,1.0,-0.5947515690023202,0.5111111111111111,0.7111111111111111,1.0,0.65625,0.6607142857142857
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,-0.4178204489775093,0.5333333333333333,0.5111111111111111,1.0,0.40625,0.7142857142857143
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,1.0,-0.7292431298319906,0.8,0.9111111111111111,1.0,0.59375,0.42857142857142855
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_mean,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.04124407865443224,0.5333333333333333,0.7333333333333333,1.0,0.65625,0.6607142857142857
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|mean_mm",triple,auc_judge_disagree,1.0,-0.37717411059343114,0.5333333333333333,0.6888888888888889,1.0,0.65625,0.6428571428571429
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_ext_scale_diff(need_mean,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.038853117573015884,0.35555555555555557,0.8444444444444444,1.0,0.78125,0.44642857142857145
"triple:disc:diff(need_std,speech_mean)|novel:inversion_mass_adqa|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,1.0,0.0,0.7777777777777778,0.6,1.0,0.625,0.5714285714285714
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.3986927603261784,0.35555555555555557,0.7333333333333333,1.0,0.6875,0.44642857142857145
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.3753808897823689,0.35555555555555557,0.8,1.0,0.78125,0.44642857142857145
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.5684509971067401,0.4,0.7111111111111111,1.0,0.78125,0.6785714285714286
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.5618758541328451,0.6666666666666666,0.8,1.0,0.78125,0.5714285714285714
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.052601143791159974,0.4,0.7111111111111111,1.0,0.75,0.6428571428571429
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:mut_ext_scale_diff(need_mean,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,-0.41602722816644705,0.35555555555555557,0.6222222222222222,1.0,0.59375,0.6785714285714286
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|mean_mm",triple,auc_judge_disagree,1.0,-0.40227920194830297,0.5333333333333333,0.6222222222222222,1.0,0.5625,0.6428571428571429
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|mean_mm",triple,auc_judge_disagree,1.0,-0.3544599803199757,0.5333333333333333,0.4888888888888889,1.0,0.375,0.7857142857142857
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,1.0,0.3359300319389989,0.8,0.8888888888888888,1.0,0.625,0.375
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,1.0,-0.6694691027965815,0.7555555555555555,0.9333333333333333,1.0,0.59375,0.42857142857142855
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_diff(need_mean,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,-0.6049131535983397,0.5111111111111111,0.7111111111111111,1.0,0.65625,0.6607142857142857
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_mean,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.01852994838097681,0.5111111111111111,0.7111111111111111,1.0,0.65625,0.6607142857142857
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|clip_top3|mean_mm",triple,auc_judge_disagree,1.0,-0.04542826054691088,0.4666666666666667,0.5111111111111111,1.0,0.4375,0.75
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:ratio(read_s,adqa_t3_minus_t0)|disc:mut_ext_scale_diff(need_mean,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.017334467840268628,0.35555555555555557,0.8,1.0,0.78125,0.44642857142857145
"triple:disc:diff(adqa_norm,speech_mean)|novel:inversion_mass_adqa|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,1.0,0.38291113460231024,0.8333333333333334,0.6777777777777778,1.0,0.5625,0.5625
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,-0.04363503973584861,0.5333333333333333,0.5111111111111111,1.0,0.4375,0.6964285714285714
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,-0.0699356116314286,0.5777777777777777,0.4,1.0,0.28125,0.6785714285714286
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:diff(need_mean,speech_mean)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,-0.3676102662677657,0.4666666666666667,0.4888888888888889,1.0,0.5,0.6964285714285714
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.5194362949377046,0.4222222222222222,0.6666666666666666,1.0,0.78125,0.6785714285714286
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,1.0,0.5702442179178024,0.5777777777777777,0.7111111111111111,1.0,0.78125,0.6428571428571429
