video_id,category,tier,gt,description,model,candidate_id,q_idx,score,label,evidence_quote,grade_rationale
EA3HCx0yTIY_000281_000291,Music,tier1_vatex_short,1,A man sits and plays music on a set of drums.,claude-haiku-4-5-20251001,D,0,0.5,partial,plays music on a set of drums,Names drums and playing but lacks explicit 'drummer' or 'drumming' language.
EA3HCx0yTIY_000281_000291,Music,tier1_vatex_short,1,A man sits and plays music on a set of drums.,claude-haiku-4-5-20251001,D,1,0.0,no,,No setting description provided.
EA3HCx0yTIY_000281_000291,Music,tier1_vatex_short,1,A man sits and plays music on a set of drums.,claude-haiku-4-5-20251001,D,2,0.5,partial,set of drums,Names drums but lacks detail on cymbals and hardware.
EA3HCx0yTIY_000281_000291,Music,tier1_vatex_short,1,A man sits and plays music on a set of drums.,claude-haiku-4-5-20251001,D,3,0.0,no,,No mention of drumsticks or what is held.
EA3HCx0yTIY_000281_000291,Music,tier1_vatex_short,1,A man sits and plays music on a set of drums.,claude-haiku-4-5-20251001,D,4,0.0,no,a man,Generic 'man' with no physical characteristics described.
j6CgiNeWQwM_000842_000852,Food & Cooking,tier2_vatex_long,2,"Two women in a kitchen are scraping icing out of a large mixing bowl into a smaller baking pan, presumably onto an already baked cake,",claude-haiku-4-5-20251001,A,0,0.0,no,scraping icing out of a large mixing bowl into a smaller baking pan,"Describes icing/cake frosting, not dough transfer. Wrong material and action."
j6CgiNeWQwM_000842_000852,Food & Cooking,tier2_vatex_long,2,"Two women in a kitchen are scraping icing out of a large mixing bowl into a smaller baking pan, presumably onto an already baked cake,",claude-haiku-4-5-20251001,A,1,0.5,partial,In a kitchen,"Confirms kitchen setting but lacks specific details like white tiles, cabinets."
j6CgiNeWQwM_000842_000852,Food & Cooking,tier2_vatex_long,2,"Two women in a kitchen are scraping icing out of a large mixing bowl into a smaller baking pan, presumably onto an already baked cake,",claude-haiku-4-5-20251001,A,2,0.0,no,smaller baking pan,"Describes baking pan, not metal cylindrical pot. Wrong container type."
j6CgiNeWQwM_000842_000852,Food & Cooking,tier2_vatex_long,2,"Two women in a kitchen are scraping icing out of a large mixing bowl into a smaller baking pan, presumably onto an already baked cake,",claude-haiku-4-5-20251001,A,3,0.5,partial,Two women,Identifies two people but no mention of apron or chef attire.
j6CgiNeWQwM_000842_000852,Food & Cooking,tier2_vatex_long,2,"Two women in a kitchen are scraping icing out of a large mixing bowl into a smaller baking pan, presumably onto an already baked cake,",claude-haiku-4-5-20251001,A,4,0.0,no,scraping icing out of a large mixing bowl,"No cloth or fabric mentioned. Describes bowl, not cloth-held dough."
j6CgiNeWQwM_000842_000852,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,B,0,0.0,no,"a skier navigates a snowy hill, weaving between flexible poles","Completely different scene. Skiing, not cooking or dough transfer."
j6CgiNeWQwM_000842_000852,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,B,1,0.0,no,"At night, a skier navigates a snowy hill","Outdoor skiing location, not kitchen. Contradicts answer key."
j6CgiNeWQwM_000842_000852,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,B,2,0.0,no,flexible poles,"Describes slalom poles, not metal cooking pot."
j6CgiNeWQwM_000842_000852,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,B,3,0.0,no,a skier,"One skier, not two people in kitchen. Wrong context entirely."
j6CgiNeWQwM_000842_000852,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,B,4,0.0,no,snowy hill,No cloth or dough mentioned. Completely unrelated scene.
j6CgiNeWQwM_000842_000852,Food & Cooking,tier3_va11y,3,"In a kitchen, a chef and an assistant are preparing a cake. The assistant holds a large mixing bowl filled with batter, while the chef uses a spatula to transfer the batter into a round cake pan lined with parchment paper. They work together efficiently, ensuring all the batter is scraped from the bowl into the pan.",claude-haiku-4-5-20251001,C,0,0.5,partial,transfer the batter into a round cake pan,"Describes transfer action but into cake pan, not metal pot. Wrong container."
j6CgiNeWQwM_000842_000852,Food & Cooking,tier3_va11y,3,"In a kitchen, a chef and an assistant are preparing a cake. The assistant holds a large mixing bowl filled with batter, while the chef uses a spatula to transfer the batter into a round cake pan lined with parchment paper. They work together efficiently, ensuring all the batter is scraped from the bowl into the pan.",claude-haiku-4-5-20251001,C,1,0.5,partial,In a kitchen,"Confirms kitchen but lacks specific details like white tiles, cabinets."
j6CgiNeWQwM_000842_000852,Food & Cooking,tier3_va11y,3,"In a kitchen, a chef and an assistant are preparing a cake. The assistant holds a large mixing bowl filled with batter, while the chef uses a spatula to transfer the batter into a round cake pan lined with parchment paper. They work together efficiently, ensuring all the batter is scraped from the bowl into the pan.",claude-haiku-4-5-20251001,C,2,0.0,no,round cake pan lined with parchment paper,"Describes cake pan, not metal cylindrical pot. Wrong container type."
j6CgiNeWQwM_000842_000852,Food & Cooking,tier3_va11y,3,"In a kitchen, a chef and an assistant are preparing a cake. The assistant holds a large mixing bowl filled with batter, while the chef uses a spatula to transfer the batter into a round cake pan lined with parchment paper. They work together efficiently, ensuring all the batter is scraped from the bowl into the pan.",claude-haiku-4-5-20251001,C,3,1.0,yes,a chef and an assistant,Identifies two people with roles matching answer key description.
j6CgiNeWQwM_000842_000852,Food & Cooking,tier3_va11y,3,"In a kitchen, a chef and an assistant are preparing a cake. The assistant holds a large mixing bowl filled with batter, while the chef uses a spatula to transfer the batter into a round cake pan lined with parchment paper. They work together efficiently, ensuring all the batter is scraped from the bowl into the pan.",claude-haiku-4-5-20251001,C,4,0.0,no,batter,"Describes batter in bowl, not dough held in cloth. Wrong material and container."
j6CgiNeWQwM_000842_000852,Food & Cooking,tier1_vatex_short,1,A person is scooping a batter into a cake pan.,claude-haiku-4-5-20251001,D,0,0.5,partial,scooping a batter into a cake pan,"Describes transfer action but into cake pan, not metal pot. Wrong container."
j6CgiNeWQwM_000842_000852,Food & Cooking,tier1_vatex_short,1,A person is scooping a batter into a cake pan.,claude-haiku-4-5-20251001,D,1,0.0,no,,No setting or location information provided.
j6CgiNeWQwM_000842_000852,Food & Cooking,tier1_vatex_short,1,A person is scooping a batter into a cake pan.,claude-haiku-4-5-20251001,D,2,0.0,no,cake pan,"Describes cake pan, not metal cylindrical pot."
j6CgiNeWQwM_000842_000852,Food & Cooking,tier1_vatex_short,1,A person is scooping a batter into a cake pan.,claude-haiku-4-5-20251001,D,3,0.0,no,,No information about number of people or their attire.
j6CgiNeWQwM_000842_000852,Food & Cooking,tier1_vatex_short,1,A person is scooping a batter into a cake pan.,claude-haiku-4-5-20251001,D,4,0.0,no,batter,"Describes batter, not dough in cloth. No mention of cloth material."
9fuIpQgnNEQ_000049_000059,Event,tier1_vatex_short,1,"A group of people are walking on a street, some people are in line and a man is giving them something",claude-haiku-4-5-20251001,A,0,0.0,no,people are walking on a street,"Describes outdoor street, not indoor corridor with storefronts."
9fuIpQgnNEQ_000049_000059,Event,tier1_vatex_short,1,"A group of people are walking on a street, some people are in line and a man is giving them something",claude-haiku-4-5-20251001,A,1,0.5,partial,some people are in line,Names line/queue but lacks crowd size and organized gathering detail.
9fuIpQgnNEQ_000049_000059,Event,tier1_vatex_short,1,"A group of people are walking on a street, some people are in line and a man is giving them something",claude-haiku-4-5-20251001,A,2,0.0,no,,No description of clothing or bags carried by people.
9fuIpQgnNEQ_000049_000059,Event,tier1_vatex_short,1,"A group of people are walking on a street, some people are in line and a man is giving them something",claude-haiku-4-5-20251001,A,3,0.0,no,,No mention of uniformed or distinctly dressed individuals.
9fuIpQgnNEQ_000049_000059,Event,tier1_vatex_short,1,"A group of people are walking on a street, some people are in line and a man is giving them something",claude-haiku-4-5-20251001,A,4,0.0,no,,No indication of multiple frames or sequential progression.
9fuIpQgnNEQ_000049_000059,Event,tier3_va11y,3,"Outside a bustling convention center, a large crowd forms a line along the sidewalk. People are dressed in various outfits, some in cosplay. A man with a camera captures photos of the scene, focusing on individuals in costume. The atmosphere is lively as attendees chat and move slowly forward in the line.",claude-haiku-4-5-20251001,B,0,0.0,no,Outside a bustling convention center,"Describes outdoor convention center, not indoor corridor with storefronts."
9fuIpQgnNEQ_000049_000059,Event,tier3_va11y,3,"Outside a bustling convention center, a large crowd forms a line along the sidewalk. People are dressed in various outfits, some in cosplay. A man with a camera captures photos of the scene, focusing on individuals in costume. The atmosphere is lively as attendees chat and move slowly forward in the line.",claude-haiku-4-5-20251001,B,1,1.0,yes,large crowd forms a line along the sidewalk,Directly states large crowd in organized line gathering.
9fuIpQgnNEQ_000049_000059,Event,tier3_va11y,3,"Outside a bustling convention center, a large crowd forms a line along the sidewalk. People are dressed in various outfits, some in cosplay. A man with a camera captures photos of the scene, focusing on individuals in costume. The atmosphere is lively as attendees chat and move slowly forward in the line.",claude-haiku-4-5-20251001,B,2,0.5,partial,"People are dressed in various outfits, some in cosplay",Describes clothing and costumes but no mention of backpacks or bags.
9fuIpQgnNEQ_000049_000059,Event,tier3_va11y,3,"Outside a bustling convention center, a large crowd forms a line along the sidewalk. People are dressed in various outfits, some in cosplay. A man with a camera captures photos of the scene, focusing on individuals in costume. The atmosphere is lively as attendees chat and move slowly forward in the line.",claude-haiku-4-5-20251001,B,3,0.5,partial,some in cosplay,Mentions distinctly dressed individuals but not military/camouflage specifically.
9fuIpQgnNEQ_000049_000059,Event,tier3_va11y,3,"Outside a bustling convention center, a large crowd forms a line along the sidewalk. People are dressed in various outfits, some in cosplay. A man with a camera captures photos of the scene, focusing on individuals in costume. The atmosphere is lively as attendees chat and move slowly forward in the line.",claude-haiku-4-5-20251001,B,4,0.0,no,,No indication of multiple frames or sequential progression.
